run_id,seed,kp,ki,kd,target_speed_m_s,dt_s,steps,noise_sigma,overshoot_m_s,settling_time_s,steady_state_error_m_s,mean_abs_error_m_s,duration_s,sample_count,tolerance_m_s,target_ref_m_s,overshoot_ratio,ss_err_ratio,label
1206,42,0.393549,0.198465,0.046182,21.965476,0.100000,300,0.000000,0.451496,6.800000,0.000016,2.456636,29.900000,300,0.500000,21.965476,0.902992,0.000032,reduce_ki
1207,42,0.856116,0.125741,0.137628,29.298067,0.100000,300,0.000000,0.034349,8.900000,0.003520,4.309476,29.900000,300,0.585961,29.298067,0.058620,0.006007,no_change
1208,42,0.652557,0.211649,0.142404,26.218782,0.100000,300,0.000000,0.202260,8.100000,0.000235,3.464390,29.900000,300,0.524376,26.218782,0.385716,0.000448,no_change
1209,42,1.037342,0.172006,0.027503,20.797795,0.100000,300,0.000000,0.017726,6.100000,0.000719,2.147027,29.900000,300,0.500000,20.797795,0.035451,0.001438,no_change
1210,42,0.135453,0.267589,0.003003,23.095761,0.100000,300,0.000000,2.070978,-1.0,1.901579,4.102839,29.900000,300,0.500000,23.095761,4.141955,3.803157,reduce_kp
1211,42,0.554348,0.259828,0.197649,37.733298,0.100000,300,0.000000,0.402529,11.700000,0.000256,7.248431,29.900000,300,0.754666,37.733298,0.533387,0.000339,reduce_ki
1212,42,0.172750,0.324486,0.197126,41.013870,0.100000,300,0.000000,2.320265,19.200000,0.032959,8.974851,29.900000,300,0.820277,41.013870,2.828634,0.040180,reduce_kp
1213,42,0.638937,0.113713,0.091509,22.403515,0.100000,300,0.000000,0.110130,6.900000,0.003991,2.525603,29.900000,300,0.500000,22.403515,0.220261,0.007982,no_change
1214,42,0.545353,0.014639,0.147066,26.411225,0.100000,300,0.000000,0.000000,8.500000,0.023930,3.531341,29.900000,300,0.528225,26.411225,0.000000,0.045304,no_change
1215,42,0.444187,0.214027,0.148494,32.814174,0.100000,300,0.000000,0.515170,10.200000,0.000261,5.481921,29.900000,300,0.656283,32.814174,0.784982,0.000398,reduce_ki
1216,42,0.677754,0.306524,0.157384,30.619473,0.100000,300,0.000000,0.249989,9.400000,0.000007,4.729912,29.900000,300,0.612389,30.619473,0.408219,0.000012,no_change
1217,42,0.596771,0.289454,0.008483,44.875091,0.100000,300,0.000000,0.068839,13.900000,0.000105,10.276171,29.900000,300,0.897502,44.875091,0.076700,0.000117,increase_kp
1218,42,0.670573,0.138464,0.147034,31.731028,0.100000,300,0.000000,0.119070,9.800000,0.004795,5.085165,29.900000,300,0.634621,31.731028,0.187625,0.007555,no_change
1219,42,0.667739,0.220727,0.009859,23.735381,0.100000,300,0.000000,0.093117,7.100000,0.000117,2.815028,29.900000,300,0.500000,23.735381,0.186235,0.000235,no_change
1220,42,0.537844,0.106594,0.165524,28.840415,0.100000,300,0.000000,0.212086,9.100000,0.007818,4.224547,29.900000,300,0.576808,28.840415,0.367690,0.013554,no_change
1221,42,0.564708,0.214597,0.010909,30.509090,0.100000,300,0.000000,0.110601,9.300000,0.000086,4.679991,29.900000,300,0.610182,30.509090,0.181259,0.000142,no_change
1222,42,0.256464,0.290463,0.090340,36.679404,0.100000,300,0.000000,1.407775,15.400000,0.000228,6.970019,29.900000,300,0.733588,36.679404,1.919027,0.000310,reduce_ki
1223,42,0.224489,0.272556,0.187568,35.883424,0.100000,300,0.000000,2.050499,18.100000,0.024707,6.881668,29.900000,300,0.717668,35.883424,2.857167,0.034426,reduce_kp
1224,42,0.248837,0.144746,0.090177,20.366357,0.100000,300,0.000000,1.329823,18.200000,0.024223,2.480364,29.900000,300,0.500000,20.366357,2.659646,0.048445,reduce_ki
1225,42,0.749347,0.249422,0.040386,28.640496,0.100000,300,0.000000,0.064849,8.600000,0.000156,4.111122,29.900000,300,0.572810,28.640496,0.113212,0.000272,no_change
1226,42,0.375091,0.242101,0.181432,38.894587,0.100000,300,0.000000,0.908583,15.100000,0.005016,7.767276,29.900000,300,0.777892,38.894587,1.168007,0.006449,reduce_ki
1227,42,0.890212,0.043240,0.022833,28.481953,0.100000,300,0.000000,0.000000,8.500000,0.020630,4.077607,29.900000,300,0.569639,28.481953,0.000000,0.036216,no_change
1228,42,0.499238,0.183336,0.076817,38.731998,0.100000,300,0.000000,0.228668,12.000000,0.000370,7.625265,29.900000,300,0.774640,38.731998,0.295192,0.000477,increase_kp
1229,42,0.662833,0.332414,0.075736,26.418210,0.100000,300,0.000000,0.186999,8.000000,0.000000,3.501859,29.900000,300,0.528364,26.418210,0.353920,0.000000,no_change
1230,42,0.945086,0.319288,0.113098,34.785910,0.100000,300,0.000000,0.052121,10.600000,0.000267,6.099405,29.900000,300,0.695718,34.785910,0.074916,0.000384,no_change
1231,42,0.265099,0.304086,0.035773,36.361425,0.100000,300,0.000000,1.187537,14.300000,0.001744,6.795247,29.900000,300,0.727228,36.361425,1.632963,0.002399,reduce_ki
1232,42,0.561540,0.108331,0.153726,28.387747,0.100000,300,0.000000,0.183427,8.900000,0.007365,4.084644,29.900000,300,0.567755,28.387747,0.323074,0.012972,no_change
1233,42,0.789098,0.041144,0.026314,21.085551,0.100000,300,0.000000,0.000000,6.300000,0.004693,2.213942,29.900000,300,0.500000,21.085551,0.000000,0.009386,no_change
1234,42,0.784816,0.088589,0.091729,40.662332,0.100000,300,0.000000,0.000000,12.500000,0.011927,8.404005,29.900000,300,0.813247,40.662332,0.000000,0.014665,increase_kp
1235,42,0.697851,0.002013,0.176541,22.136351,0.100000,300,0.000000,0.000000,7.000000,0.045604,2.488449,29.900000,300,0.500000,22.136351,0.000000,0.091208,no_change
1236,42,0.747749,0.166499,0.082030,17.382148,0.100000,300,0.000000,0.098683,5.200000,0.000896,1.514039,29.900000,300,0.500000,17.382148,0.197365,0.001791,no_change
1237,42,0.760112,0.085650,0.109468,33.592981,0.100000,300,0.000000,0.000000,10.300000,0.002010,5.685973,29.900000,300,0.671860,33.592981,0.000000,0.002991,no_change
1238,42,0.713304,0.288838,0.009784,19.447685,0.100000,300,0.000000,0.113952,5.800000,0.000011,1.884209,29.900000,300,0.500000,19.447685,0.227904,0.000023,no_change
1239,42,0.818605,0.012852,0.170766,35.009896,0.100000,300,0.000000,0.000000,10.800000,0.074899,6.235436,29.900000,300,0.700198,35.009896,0.000000,0.106968,no_change
1240,42,1.021816,0.104455,0.184077,16.470941,0.100000,300,0.000000,0.048400,5.000000,0.006512,1.359169,29.900000,300,0.500000,16.470941,0.096800,0.013024,no_change
1241,42,0.558653,0.062387,0.134418,33.332693,0.100000,300,0.000000,0.051953,10.400000,0.012906,5.621231,29.900000,300,0.666654,33.332693,0.077931,0.019360,no_change
1242,42,0.860665,0.208239,0.157462,20.322578,0.100000,300,0.000000,0.109994,6.200000,0.000799,2.070318,29.900000,300,0.500000,20.322578,0.219988,0.001599,no_change
1243,42,0.600872,0.202638,0.186296,17.793789,0.100000,300,0.000000,0.355468,5.500000,0.000011,1.625928,29.900000,300,0.500000,17.793789,0.710935,0.000022,reduce_ki
1244,42,0.429224,0.128999,0.075788,17.030000,0.100000,300,0.000000,0.367719,5.300000,0.000089,1.502961,29.900000,300,0.500000,17.030000,0.735437,0.000178,reduce_ki
1245,42,0.570056,0.192665,0.058567,19.036374,0.100000,300,0.000000,0.201116,5.800000,0.000063,1.825209,29.900000,300,0.500000,19.036374,0.402232,0.000126,no_change
1246,42,0.864081,0.096046,0.105411,30.739386,0.100000,300,0.000000,0.000000,9.300000,0.000301,4.741478,29.900000,300,0.614788,30.739386,0.000000,0.000490,no_change
1247,42,0.865412,0.214219,0.021860,36.891856,0.100000,300,0.000000,0.000000,11.200000,0.000141,6.869629,29.900000,300,0.737837,36.891856,0.000000,0.000191,no_change
1248,42,0.791876,0.345516,0.096733,35.659628,0.100000,300,0.000000,0.111224,10.900000,0.000062,6.421039,29.900000,300,0.713193,35.659628,0.155952,0.000087,no_change
1249,42,1.127281,0.345197,0.057437,33.265338,0.100000,300,0.000000,0.009409,10.000000,0.000082,5.560584,29.900000,300,0.665307,33.265338,0.014142,0.000123,no_change
1250,42,0.448137,0.183887,0.199005,25.615600,0.100000,300,0.000000,0.600770,11.400000,0.000214,3.368337,29.900000,300,0.512312,25.615600,1.172664,0.000418,reduce_ki
1251,42,0.242684,0.196922,0.103941,33.955728,0.100000,300,0.000000,1.479734,15.700000,0.012283,6.028832,29.900000,300,0.679115,33.955728,2.178916,0.018086,reduce_ki
1252,42,0.641755,0.062968,0.121881,36.257612,0.100000,300,0.000000,0.000000,11.200000,0.002764,6.649977,29.900000,300,0.725152,36.257612,0.000000,0.003812,no_change
1253,42,1.177183,0.000553,0.004797,33.763822,0.100000,300,0.000000,0.000000,10.200000,0.071681,5.775514,29.900000,300,0.675276,33.763822,0.000000,0.106151,no_change
1254,42,0.229718,0.296824,0.159913,44.969610,0.100000,300,0.000000,1.757251,18.100000,0.036342,10.545386,29.900000,300,0.899392,44.969610,1.953820,0.040408,reduce_kp
1255,42,0.555445,0.116827,0.112083,34.125106,0.100000,300,0.000000,0.133117,10.600000,0.006139,5.897969,29.900000,300,0.682502,34.125106,0.195043,0.008995,no_change
1256,42,0.112427,0.070415,0.056325,38.705865,0.100000,300,0.000000,2.985008,21.200000,0.280172,8.262035,29.900000,300,0.774117,38.705865,3.856015,0.361924,reduce_kp
1257,42,0.438550,0.177341,0.064785,15.183938,0.100000,300,0.000000,0.410306,4.700000,0.000018,1.217475,29.900000,300,0.500000,15.183938,0.820611,0.000036,reduce_ki
1258,42,0.854419,0.119477,0.144879,33.479800,0.100000,300,0.000000,0.023022,10.200000,0.003382,5.646762,29.900000,300,0.669596,33.479800,0.034382,0.005050,no_change
1259,42,0.132029,0.061470,0.066103,25.138106,0.100000,300,0.000000,2.736629,25.100000,0.231264,4.148267,29.900000,300,0.502762,25.138106,5.443188,0.459987,reduce_kp
1260,42,0.839720,0.320657,0.159451,34.369567,0.100000,300,0.000000,0.143069,10.500000,0.000193,5.963470,29.900000,300,0.687391,34.369567,0.208133,0.000280,no_change
1261,42,0.629645,0.219520,0.178412,31.109026,0.100000,300,0.000000,0.283549,9.600000,0.000164,4.898086,29.900000,300,0.622181,31.109026,0.455735,0.000263,no_change
1262,42,0.468621,0.274396,0.082791,37.277539,0.100000,300,0.000000,0.397234,11.500000,0.000111,7.058986,29.900000,300,0.745551,37.277539,0.532806,0.000148,reduce_ki
1263,42,1.018616,0.104770,0.144993,24.465085,0.100000,300,0.000000,0.009271,7.400000,0.001694,2.986367,29.900000,300,0.500000,24.465085,0.018542,0.003388,no_change
1264,42,0.689474,0.072892,0.137099,38.986060,0.100000,300,0.000000,0.000000,12.100000,0.003607,7.709483,29.900000,300,0.779721,38.986060,0.000000,0.004627,increase_kp
1265,42,1.076832,0.123758,0.193923,23.413801,0.100000,300,0.000000,0.030975,7.100000,0.004215,2.739528,29.900000,300,0.500000,23.413801,0.061951,0.008429,no_change
1266,42,0.134290,0.344267,0.125302,40.272173,0.100000,300,0.000000,2.262122,19.200000,0.034035,8.686221,29.900000,300,0.805443,40.272173,2.808542,0.042257,reduce_kp
1267,42,0.728080,0.136348,0.119038,40.937811,0.100000,300,0.000000,0.010867,12.600000,0.001497,8.512263,29.900000,300,0.818756,40.937811,0.013273,0.001828,increase_kp
1268,42,0.926694,0.246843,0.062900,15.948846,0.100000,300,0.000000,0.064339,4.700000,0.000189,1.263938,29.900000,300,0.500000,15.948846,0.128677,0.000377,no_change
1269,42,0.555257,0.173969,0.047528,28.557190,0.100000,300,0.000000,0.138637,8.800000,0.000376,4.103481,29.900000,300,0.571144,28.557190,0.242736,0.000658,no_change
1270,42,1.145799,0.075649,0.060464,18.366938,0.100000,300,0.000000,0.000000,5.400000,0.000821,1.668916,29.900000,300,0.500000,18.366938,0.000000,0.001642,no_change
1271,42,0.963438,0.272227,0.182671,28.313223,0.100000,300,0.000000,0.102439,8.600000,0.000654,4.025137,29.900000,300,0.566264,28.313223,0.180903,0.001155,no_change
1272,42,0.127428,0.168932,0.100011,20.706350,0.100000,300,0.000000,3.008225,-1.0,3.008161,4.443284,29.900000,300,0.500000,20.706350,6.016450,6.016322,reduce_kp
1273,42,1.116000,0.256354,0.104726,38.265996,0.100000,300,0.000000,0.000000,11.600000,0.000142,7.402971,29.900000,300,0.765320,38.265996,0.000000,0.000186,no_change
1274,42,0.257625,0.305130,0.164428,43.140715,0.100000,300,0.000000,1.592256,17.300000,0.022330,9.670127,29.900000,300,0.862814,43.140715,1.845422,0.025881,reduce_kp
1275,42,0.844389,0.046451,0.144914,28.781052,0.100000,300,0.000000,0.000000,8.800000,0.008270,4.160552,29.900000,300,0.575621,28.781052,0.000000,0.014368,no_change
1276,42,0.885045,0.182821,0.000822,42.970120,0.100000,300,0.000000,0.000000,13.200000,0.005037,9.400885,29.900000,300,0.859402,42.970120,0.000000,0.005861,increase_kp
1277,42,0.855758,0.208001,0.017415,29.006277,0.100000,300,0.000000,0.009077,8.700000,0.000162,4.210018,29.900000,300,0.580126,29.006277,0.015647,0.000279,no_change
1278,42,0.150754,0.182202,0.131797,24.374424,0.100000,300,0.000000,2.782271,-1.0,1.375933,4.489888,29.900000,300,0.500000,24.374424,5.564542,2.751866,reduce_kp
1279,42,0.735316,0.109250,0.178427,24.626411,0.100000,300,0.000000,0.093879,7.700000,0.007368,3.055274,29.900000,300,0.500000,24.626411,0.187757,0.014735,no_change
1280,42,0.311800,0.096827,0.063830,28.233469,0.100000,300,0.000000,0.531655,9.000000,0.001170,4.092151,29.900000,300,0.564669,28.233469,0.941532,0.002072,reduce_ki
1281,42,0.229416,0.052262,0.054727,15.457702,0.100000,300,0.000000,0.777912,13.600000,0.005420,1.457542,29.900000,300,0.500000,15.457702,1.555824,0.010839,reduce_ki
1282,42,0.785239,0.179921,0.041315,25.509544,0.100000,300,0.000000,0.043827,7.700000,0.000694,3.252086,29.900000,300,0.510191,25.509544,0.085904,0.001360,no_change
1283,42,0.450333,0.049545,0.140871,23.498031,0.100000,300,0.000000,0.167182,7.700000,0.028933,2.833231,29.900000,300,0.500000,23.498031,0.334365,0.057865,no_change
1284,42,0.369308,0.024935,0.122653,25.162167,0.100000,300,0.000000,0.121909,8.600000,0.050525,3.256146,29.900000,300,0.503243,25.162167,0.242247,0.100399,no_change
1285,42,0.588012,0.045526,0.094147,35.264878,0.100000,300,0.000000,0.000000,10.900000,0.015018,6.298536,29.900000,300,0.705298,35.264878,0.000000,0.021293,no_change
1286,42,0.216520,0.018830,0.085293,20.369490,0.100000,300,0.000000,0.467662,7.600000,0.137783,2.352126,29.900000,300,0.500000,20.369490,0.935324,0.275566,reduce_ki
1287,42,0.755733,0.207465,0.167235,35.980965,0.100000,300,0.000000,0.108026,11.100000,0.001832,6.551076,29.900000,300,0.719619,35.980965,0.150115,0.002545,no_change
1288,42,0.777947,0.109354,0.163488,36.386961,0.100000,300,0.000000,0.025858,11.200000,0.004598,6.694886,29.900000,300,0.727739,36.386961,0.035532,0.006318,no_change
1289,42,0.837957,0.186720,0.194736,37.672288,0.100000,300,0.000000,0.063712,11.600000,0.003353,7.188813,29.900000,300,0.753446,37.672288,0.084561,0.004450,no_change
1290,42,0.612265,0.046128,0.162570,42.590671,0.100000,300,0.000000,0.000000,13.400000,0.027715,9.267455,29.900000,300,0.851813,42.590671,0.000000,0.032537,increase_kp
1291,42,0.615103,0.159454,0.136896,36.306477,0.100000,300,0.000000,0.136251,11.200000,0.003075,6.681898,29.900000,300,0.726130,36.306477,0.187640,0.004235,no_change
1292,42,0.611936,0.081093,0.044759,40.832888,0.100000,300,0.000000,0.000000,12.600000,0.009136,8.478479,29.900000,300,0.816658,40.832888,0.000000,0.011188,increase_kp
1293,42,0.778636,0.319502,0.078415,35.988439,0.100000,300,0.000000,0.098220,11.000000,0.000116,6.540987,29.900000,300,0.719769,35.988439,0.136461,0.000162,no_change
1294,42,0.831699,0.276073,0.176481,28.598492,0.100000,300,0.000000,0.163258,8.700000,0.000292,4.114868,29.900000,300,0.571970,28.598492,0.285431,0.000511,no_change
1295,42,0.133291,0.166367,0.070288,28.837251,0.100000,300,0.000000,2.598542,22.400000,0.059408,4.965504,29.900000,300,0.576745,28.837251,4.505530,0.103005,reduce_kp
1296,42,0.287882,0.268780,0.120888,18.821820,0.100000,300,0.000000,1.433499,-1.0,1.337752,2.818577,29.900000,300,0.500000,18.821820,2.866998,2.675505,increase_ki
1297,42,0.213225,0.286144,0.159352,24.776092,0.100000,300,0.000000,2.158749,-1.0,1.996833,4.537470,29.900000,300,0.500000,24.776092,4.317498,3.993665,reduce_kp
1298,42,0.814397,0.277351,0.106549,27.024494,0.100000,300,0.000000,0.116689,8.200000,0.000165,3.662363,29.900000,300,0.540490,27.024494,0.215895,0.000306,no_change
1299,42,0.554786,0.217306,0.109590,44.216752,0.100000,300,0.000000,0.205026,13.800000,0.000612,9.991986,29.900000,300,0.884335,44.216752,0.231842,0.000692,increase_kp
1300,42,0.522198,0.119250,0.162783,32.729106,0.100000,300,0.000000,0.242271,10.300000,0.006327,5.444797,29.900000,300,0.654582,32.729106,0.370116,0.009666,no_change
1301,42,0.962745,0.152374,0.157465,31.335806,0.100000,300,0.000000,0.025904,9.500000,0.002442,4.934669,29.900000,300,0.626716,31.335806,0.041333,0.003896,no_change
1302,42,0.359770,0.231914,0.015579,42.925898,0.100000,300,0.000000,0.450252,13.300000,0.000421,9.415670,29.900000,300,0.858518,42.925898,0.524453,0.000491,reduce_ki
1303,42,0.731607,0.170321,0.118433,28.887253,0.100000,300,0.000000,0.101364,8.800000,0.001909,4.197449,29.900000,300,0.577745,28.887253,0.175447,0.003305,no_change
1304,42,0.710596,0.287708,0.035235,43.676503,0.100000,300,0.000000,0.047664,13.500000,0.000295,9.716794,29.900000,300,0.873530,43.676503,0.054565,0.000338,increase_kp
1305,42,0.176568,0.038061,0.162813,38.140301,0.100000,300,0.000000,1.535292,22.200000,0.129322,7.858119,29.900000,300,0.762806,38.140301,2.012690,0.169535,reduce_kp
1306,42,0.516802,0.173003,0.132033,17.715990,0.100000,300,0.000000,0.345998,5.500000,0.000004,1.612141,29.900000,300,0.500000,17.715990,0.691996,0.000007,reduce_ki
1307,42,0.998737,0.310542,0.180651,34.083985,0.100000,300,0.000000,0.080350,10.400000,0.000583,5.856972,29.900000,300,0.681680,34.083985,0.117871,0.000855,no_change
1308,42,0.100203,0.051354,0.029843,30.937675,0.100000,300,0.000000,3.218168,23.500000,0.019742,5.780062,29.900000,300,0.618753,30.937675,5.201050,0.031906,reduce_kp
1309,42,0.528981,0.202276,0.039133,35.445504,0.100000,300,0.000000,0.147602,10.900000,0.000170,6.353771,29.900000,300,0.708910,35.445504,0.208210,0.000239,no_change
1310,42,0.448257,0.199597,0.182641,24.136504,0.100000,300,0.000000,0.648527,11.100000,0.000261,3.000100,29.900000,300,0.500000,24.136504,1.297054,0.000522,reduce_ki
1311,42,1.137667,0.152154,0.196516,25.327939,0.100000,300,0.000000,0.033424,7.700000,0.003416,3.208277,29.900000,300,0.506559,25.327939,0.065983,0.006743,no_change
1312,42,0.198216,0.002842,0.197284,27.125922,0.100000,300,0.000000,0.012540,12.500000,0.011387,4.007920,29.900000,300,0.542518,27.125922,0.023115,0.020990,increase_kp
1313,42,0.240311,0.102965,0.073845,31.466554,0.100000,300,0.000000,1.010023,14.700000,0.000105,5.147524,29.900000,300,0.629331,31.466554,1.604915,0.000167,reduce_ki
1314,42,0.158440,0.246174,0.164151,25.777339,0.100000,300,0.000000,2.674784,-1.0,2.078645,5.024769,29.900000,300,0.515547,25.777339,5.188247,4.031923,reduce_kp
1315,42,1.047373,0.302988,0.047048,36.066656,0.100000,300,0.000000,0.000592,10.900000,0.000012,6.557268,29.900000,300,0.721333,36.066656,0.000820,0.000017,no_change
1316,42,0.533695,0.111345,0.076558,26.446951,0.100000,300,0.000000,0.143129,8.200000,0.003556,3.529091,29.900000,300,0.528939,26.446951,0.270597,0.006723,no_change
1317,42,0.699631,0.231871,0.094974,20.646805,0.100000,300,0.000000,0.146760,6.300000,0.000095,2.137378,29.900000,300,0.500000,20.646805,0.293521,0.000190,no_change
1318,42,0.523055,0.323569,0.167993,19.628019,0.100000,300,0.000000,0.592338,9.200000,0.000043,2.013974,29.900000,300,0.500000,19.628019,1.184676,0.000087,reduce_ki
1319,42,1.197202,0.234523,0.026855,17.152380,0.100000,300,0.000000,0.012008,5.000000,0.000207,1.452557,29.900000,300,0.500000,17.152380,0.024015,0.000414,no_change
1320,42,0.117279,0.252469,0.097340,28.102053,0.100000,300,0.000000,2.639063,27.800000,0.682664,5.141394,29.900000,300,0.562041,28.102053,4.695498,1.214616,reduce_kp
1321,42,1.189239,0.029632,0.128449,27.475664,0.100000,300,0.000000,0.000000,8.300000,0.024090,3.791964,29.900000,300,0.549513,27.475664,0.000000,0.043840,no_change
1322,42,0.601632,0.276125,0.120886,27.771125,0.100000,300,0.000000,0.310684,8.500000,0.000004,3.889683,29.900000,300,0.555423,27.771125,0.559366,0.000007,reduce_ki
1323,42,0.297777,0.178295,0.110410,28.501373,0.100000,300,0.000000,1.071552,13.800000,0.003240,4.233562,29.900000,300,0.570027,28.501373,1.879825,0.005685,reduce_ki
1324,42,0.490838,0.065027,0.120915,32.338155,0.100000,300,0.000000,0.104633,10.200000,0.017848,5.303441,29.900000,300,0.646763,32.338155,0.161780,0.027595,no_change
